org_id,footprints_used,source_event_timestamp
51,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.5502635,52.5033133],[13.5503993,52.504662],[13.5500126,52.5053617],[13.5500852,52.5060965],[13.5499951,52.506172],[13.5492949,52.5061987],[13.5490548,52.5061722],[13.5488278,52.5062331],[13.547484,52.5052993],[13.5460311,52.5042453],[13.5453763,52.5038979],[13.5450032,52.5035375],[13.5446489,52.503249],[13.5440756,52.502694],[13.5437619,52.5024373],[13.5436458,52.5022997],[13.5434062,52.5021507],[13.5429907,52.5016905],[13.5427948,52.5013608],[13.5427193,52.5011799],[13.5426312,52.5007723],[13.5426378,52.5005482],[13.5427037,52.500122],[13.5428357,52.499799],[13.5433751,52.499935],[13.5434884,52.499982],[13.5436694,52.4999322],[13.5438381,52.499974],[13.543588,52.5003553],[13.5435729,52.5006962],[13.5436341,52.5008922],[13.5443229,52.5009261],[13.5443697,52.5011643],[13.5443747,52.5013806],[13.5442716,52.5014523],[13.544356,52.5019529],[13.5445512,52.5019525],[13.5445515,52.501841],[13.5450945,52.5018126],[13.5459324,52.501829],[13.5463228,52.5018681],[13.5468964,52.5010095],[13.547011,52.5008136],[13.547363,52.5009133],[13.54952,52.5014506],[13.5495692,52.5013785],[13.5501428,52.5015235],[13.5510302,52.501764],[13.5502171,52.5028521],[13.5502635,52.5033133]],[[13.5482414,52.5051788],[13.5484551,52.505412],[13.5484175,52.5055323],[13.5485112,52.5055659],[13.5490099,52.50537],[13.5496211,52.5052907],[13.5498899,52.5051877],[13.5500598,52.5049926],[13.5501913,52.5046633],[13.5500646,52.5037692],[13.549943,52.5031804],[13.5499262,52.5029405],[13.5501051,52.5026427],[13.5505354,52.5020536],[13.5505846,52.5019685],[13.5505219,52.5018712],[13.5502666,52.5018029],[13.5491847,52.5015714],[13.5482703,52.5013619],[13.5474563,52.5014502],[13.5469612,52.5015619],[13.5468573,52.5016729],[13.5468415,52.5018474],[13.5474456,52.5034005],[13.5474662,52.5035707],[13.547621,52.5036688],[13.5479715,52.5042733],[13.548077,52.5049343],[13.5482414,52.5051788]]]},""properties"":{}}",2024-07-01T04:30:05.687Z
2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.5930723,52.4786504],[13.5943792,52.4779934],[13.5951671,52.4786707],[13.5938159,52.4792986],[13.5930723,52.4786504]],[[13.5940687,52.4788695],[13.5941986,52.478923],[13.594456,52.4788905],[13.5948939,52.478676],[13.5948682,52.4786133],[13.5943628,52.4781831],[13.5943084,52.4781757],[13.593679,52.478479],[13.5936643,52.4785254],[13.5940687,52.4788695]]]},""properties"":{}}",2024-07-01T04:30:39.398Z
44,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[13.5670117,52.4736009],[13.5670303,52.4737495],[13.5672123,52.4740113],[13.5677809,52.4745501],[13.5681946,52.474702],[13.5679784,52.4749114],[13.5680206,52.4751907],[13.5678098,52.4760859],[13.567722,52.4763172],[13.5675514,52.476601],[13.5672774,52.4768898],[13.5668916,52.4771646],[13.5643477,52.4785585],[13.5641725,52.4786655],[13.5639652,52.478835],[13.5636474,52.4791655],[13.5635112,52.4793833],[13.5634858,52.4795384],[13.5635035,52.480009],[13.563595,52.4802564],[13.5634788,52.4802562],[13.5635242,52.4803897],[13.5634344,52.4816802],[13.5634872,52.482178],[13.5638935,52.4828139],[13.5638898,52.4832466],[13.5637988,52.483556],[13.5638906,52.4838295],[13.5641996,52.4841399],[13.5637904,52.4842929],[13.5637048,52.4845276],[13.563823,52.484627],[13.5643117,52.4849312],[13.5647181,52.485287],[13.5642276,52.4854312],[13.563885,52.4850848],[13.5630713,52.4845261],[13.5627101,52.4843862],[13.5626064,52.484387],[13.5626054,52.484518],[13.5621009,52.4845288],[13.562084,52.4842708],[13.5619686,52.4842748],[13.561636,52.4838159],[13.5613227,52.4835902],[13.5617198,52.4835662],[13.5615623,52.4832492],[13.5614863,52.4829342],[13.5614627,52.4827256],[13.5609382,52.4827124],[13.5609312,52.4826239],[13.5614634,52.482636],[13.5615315,52.4822676],[13.5615156,52.481888],[13.5614516,52.4816271],[13.5613692,52.4814234],[13.5614187,52.4809721],[13.561506,52.4807756],[13.5615849,52.4805008],[13.5615134,52.4804965],[13.5616592,52.4801754],[13.5617997,52.480033],[13.5621432,52.4798268],[13.5622985,52.4795432],[13.5621312,52.4794883],[13.5621173,52.4793134],[13.5626659,52.4793045],[13.5626757,52.478997],[13.5632416,52.4788978],[13.5636511,52.4785259],[13.5636132,52.4785012],[13.5661577,52.4771128],[13.5665414,52.4768973],[13.5667264,52.4767641],[13.5670003,52.4765081],[13.5672371,52.4761087],[13.5674986,52.4750425],[13.5679038,52.4750937],[13.56759,52.474535],[13.5670728,52.4739925],[13.5668719,52.4736921],[13.566912,52.4733968],[13.5670117,52.4736009]],[[13.5644287,52.4853698],[13.5645213,52.485342],[13.5644239,52.4852161],[13.5642174,52.4850502],[13.5637276,52.4847487],[13.5634274,52.4844809],[13.5634783,52.4843535],[13.5632757,52.4843763],[13.5625435,52.4840208],[13.5622555,52.4837899],[13.5620353,52.4834618],[13.5619879,52.4832753],[13.5617432,52.4816492],[13.5617005,52.4812477],[13.5616998,52.4810645],[13.5617559,52.4807445],[13.5619013,52.4802874],[13.5620772,52.4801268],[13.5627082,52.4797365],[13.5628459,52.4796756],[13.5632456,52.479698],[13.5632702,52.4794829],[13.5633574,52.4792802],[13.5634919,52.4790484],[13.5638039,52.4787486],[13.5641033,52.4785142],[13.5656994,52.4776373],[13.5668048,52.4770414],[13.5671932,52.4767206],[13.5673891,52.4764915],[13.5675201,52.4762691],[13.5676364,52.4758824],[13.5678076,52.4751847],[13.5676964,52.4751311],[13.5676631,52.4753173],[13.5674519,52.4761035],[13.5673217,52.4764056],[13.5669106,52.4768398],[13.5665767,52.4770624],[13.5660384,52.4773623],[13.5643489,52.4782722],[13.5638782,52.4785359],[13.5636605,52.4786951],[13.5633678,52.4790062],[13.5631532,52.4793072],[13.5630283,52.4795245],[13.5627199,52.4796681],[13.5622516,52.4799424],[13.5618988,52.4801934],[13.5618246,52.4802817],[13.561732,52.4804882],[13.5616303,52.4809037],[13.5616197,52.4813999],[13.5618099,52.4827149],[13.5619137,52.4833943],[13.5620314,52.4836497],[13.5622389,52.4838884],[13.5624338,52.4840338],[13.562887,52.4842939],[13.5631842,52.4844146],[13.5633708,52.4845381],[13.5636478,52.4847675],[13.5641712,52.4850986],[13.5642961,52.4852016],[13.5644287,52.4853698]],[[13.563483,52.4839026],[13.5634367,52.4837451],[13.563476,52.4830109],[13.5633901,52.4827797],[13.5633179,52.4824877],[13.5632039,52.4819163],[13.5631864,52.4816435],[13.563131,52.4813296],[13.563298,52.4808071],[13.5632614,52.4801709],[13.56328,52.4798367],[13.563132,52.4797964],[13.5629139,52.479795],[13.5628912,52.4798907],[13.5626047,52.4799919],[13.5623815,52.4801383],[13.5620847,52.4804855],[13.5620152,52.4806593],[13.5619553,52.4810251],[13.5619602,52.4814479],[13.562091,52.482318],[13.5622651,52.4833504],[13.5624354,52.483631],[13.5628476,52.4839799],[13.563037,52.4840661],[13.563275,52.4841238],[13.5633572,52.4842441],[13.56347,52.4842305],[13.5634537,52.484017],[13.563483,52.4839026]]],[[[13.5693951,52.492901],[13.5695281,52.4932021],[13.5697015,52.4937579],[13.5694175,52.4938114],[13.5694457,52.4939538],[13.5691901,52.4939417],[13.5686941,52.4942193],[13.568576,52.4943268],[13.5684327,52.4945347],[13.5683531,52.4949035],[13.5682201,52.4957909],[13.5683246,52.4960106],[13.568471,52.4961984],[13.5691379,52.4973769],[13.5690717,52.4975153],[13.5691962,52.4977848],[13.5693862,52.4980606],[13.5691399,52.4985241],[13.5687405,52.4991415],[13.5686639,52.4991145],[13.5681386,52.4985931],[13.5677567,52.4980026],[13.5679171,52.4978215],[13.5680608,52.4975881],[13.5681527,52.4972881],[13.5678243,52.4967192],[13.567962,52.4966903],[13.5678293,52.4964515],[13.5677437,52.4962389],[13.5677051,52.4960002],[13.56791,52.4948289],[13.5682582,52.4941169],[13.5683026,52.4939402],[13.5683081,52.4934842],[13.5682943,52.493061],[13.5693951,52.492901]]],[[[13.5684136,52.4928311],[13.5682341,52.4925866],[13.5682836,52.4922629],[13.5682836,52.4920648],[13.5681878,52.4918015],[13.5678499,52.4912948],[13.5676569,52.4910496],[13.5675807,52.490726],[13.5672606,52.4903086],[13.5669755,52.490031],[13.5665558,52.4896785],[13.5663638,52.4893917],[13.5659645,52.48806],[13.5657831,52.4875146],[13.5656422,52.4872157],[13.5654643,52.486911],[13.5652486,52.4866073],[13.5643987,52.4855337],[13.564881,52.485389],[13.5651326,52.4857167],[13.5650552,52.4857447],[13.5656975,52.4865549],[13.5659901,52.486976],[13.5665032,52.4868959],[13.5665604,52.4870278],[13.5660685,52.487106],[13.5662833,52.4875864],[13.5665641,52.4885433],[13.5671966,52.4884211],[13.5675194,52.4890918],[13.5679083,52.4896132],[13.5673212,52.4898431],[13.5675443,52.4900452],[13.5677662,52.490178],[13.5681243,52.4906578],[13.5683444,52.4910763],[13.5685078,52.4912508],[13.5685437,52.4913769],[13.5686544,52.4915487],[13.5689044,52.4917182],[13.5690087,52.491707],[13.5693111,52.4921098],[13.5695265,52.4926624],[13.5684136,52.4928311]],[[13.5684959,52.4917321],[13.5682072,52.4913412],[13.568068,52.491057],[13.5678591,52.4907223],[13.5675439,52.4902813],[13.5672697,52.4899868],[13.5669172,52.4897199],[13.5667305,52.4895506],[13.5666417,52.489372],[13.56634,52.4884512],[13.566197,52.4879397],[13.5660161,52.4874023],[13.565924,52.4871933],[13.5655138,52.4865871],[13.565052,52.4860222],[13.5646197,52.4854692],[13.5645285,52.4854966],[13.5650869,52.4862017],[13.5654778,52.486682],[13.5658454,52.4872246],[13.5661482,52.4880937],[13.5664968,52.489323],[13.5666424,52.48957],[13.5667782,52.4897101],[13.5672203,52.4900663],[13.5674655,52.4903456],[13.5677651,52.4907348],[13.5681008,52.4913312],[13.5683384,52.4917184],[13.5684959,52.4917321]],[[13.5684959,52.4917321],[13.5683384,52.4917184],[13.5683318,52.4917803],[13.5684911,52.4920309],[13.5685228,52.4921442],[13.5684293,52.4923557],[13.5685061,52.4924818],[13.5686334,52.4925814],[13.5688346,52.4925511],[13.5689109,52.4924728],[13.5690751,52.4924368],[13.5690312,52.4921534],[13.5688885,52.4919503],[13.568639,52.4917853],[13.5684959,52.4917321]]]]},""properties"":{}}",2024-07-01T04:30:54.309Z
100,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.5404193,52.5284544],[13.5404074,52.5279455],[13.5412141,52.527945],[13.5412723,52.528106],[13.5412687,52.5283869],[13.5424693,52.5283769],[13.5427941,52.5284222],[13.5438417,52.5284206],[13.5438737,52.5281164],[13.54655,52.5281235],[13.5469829,52.5282353],[13.5466675,52.5284279],[13.5465909,52.5285354],[13.5465876,52.5290294],[13.5464921,52.5291601],[13.5468831,52.5291672],[13.5469274,52.5292141],[13.5469233,52.5295075],[13.5459822,52.5295075],[13.5458152,52.5294683],[13.545499,52.5293493],[13.5451981,52.5293784],[13.5449503,52.5295201],[13.5449385,52.5300556],[13.5450599,52.5301958],[13.5450473,52.5303107],[13.5437998,52.5303099],[13.543801,52.5304772],[13.5439071,52.5305519],[13.5439138,52.5306937],[13.5433786,52.5306933],[13.5433741,52.5302936],[13.5431786,52.5302576],[13.5431851,52.5298653],[13.5430821,52.5298675],[13.5430864,52.5292734],[13.5430707,52.5290926],[13.5416509,52.529096],[13.541639,52.5299654],[13.5413249,52.5299642],[13.5413227,52.5301773],[13.5414774,52.5301779],[13.5414634,52.5303147],[13.5412567,52.5303297],[13.5412611,52.5305145],[13.5411718,52.5305329],[13.5407695,52.5309095],[13.540717,52.5309319],[13.5397457,52.5318244],[13.5398283,52.531891],[13.5397791,52.5324114],[13.53998,52.5324184],[13.5399994,52.5325472],[13.5399974,52.5331418],[13.5392086,52.53313],[13.5390393,52.5329234],[13.5387683,52.5329238],[13.5387664,52.5326913],[13.5389908,52.5326998],[13.5389913,52.5321144],[13.5390322,52.53206],[13.5390838,52.5305379],[13.5391213,52.5296068],[13.5388784,52.5296077],[13.5388184,52.5295033],[13.5381317,52.5295057],[13.5381413,52.5285521],[13.5389101,52.5285486],[13.5392352,52.5286576],[13.5395546,52.5287013],[13.5404163,52.5286977],[13.5405147,52.5285153],[13.5404193,52.5284544]]]},""properties"":{}}",2024-07-01T04:31:11.362Z
43,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.5800717,52.5254751],[13.5801987,52.5255462],[13.5804969,52.5254666],[13.5806184,52.5254973],[13.5810244,52.5253857],[13.581373,52.5253676],[13.5816108,52.5254113],[13.5816286,52.5255325],[13.5821305,52.5259202],[13.5824196,52.5262224],[13.5830022,52.5262321],[13.5828,52.5266842],[13.5823941,52.5266256],[13.5822565,52.5266912],[13.5821922,52.5268754],[13.581994,52.5269429],[13.5818294,52.5268263],[13.5812784,52.5265027],[13.5811729,52.5265585],[13.5802691,52.5259983],[13.5803648,52.5259381],[13.5802189,52.5258464],[13.5800891,52.5259103],[13.5799553,52.5257643],[13.5798507,52.5257694],[13.5797048,52.5256865],[13.5796366,52.5255949],[13.5800717,52.5254751]],[[13.5819835,52.526637],[13.5822755,52.5265103],[13.5822774,52.5263857],[13.5822051,52.5262604],[13.5817935,52.5259276],[13.5815336,52.5257458],[13.5812329,52.5255877],[13.5809396,52.5256286],[13.5808451,52.5256671],[13.5806952,52.5259149],[13.5807728,52.5260675],[13.5814972,52.5265498],[13.5816668,52.5266317],[13.5819835,52.526637]]]},""properties"":{}}",2024-07-01T04:31:26.365Z
13,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.6055466,52.5362105],[13.6062828,52.5351712],[13.6073946,52.535503],[13.6072523,52.5356811],[13.6075507,52.5357699],[13.6077376,52.5355854],[13.6079981,52.5352637],[13.6081612,52.535245],[13.6085158,52.5354843],[13.6085358,52.5355364],[13.6091301,52.5357148],[13.6092569,52.5358064],[13.6089472,52.536154],[13.6097078,52.5363784],[13.6110463,52.5363149],[13.6113446,52.5362351],[13.6114615,52.5363638],[13.611209,52.5365468],[13.6103207,52.5370374],[13.6104805,52.5370685],[13.6104097,52.5371963],[13.6101056,52.5371448],[13.6100527,52.5370611],[13.6095677,52.536984],[13.6091076,52.5369993],[13.6090471,52.5371101],[13.6078416,52.5368193],[13.606319,52.5364238],[13.6055466,52.5362105]],[[13.6078659,52.5366232],[13.6080882,52.536681],[13.6080996,52.5365773],[13.6078659,52.5366232]],[[13.6068047,52.5360294],[13.6068982,52.5360721],[13.607053,52.5359885],[13.6070706,52.5358926],[13.6069274,52.5357326],[13.606679,52.5357042],[13.6065242,52.5357237],[13.6064482,52.5358002],[13.6065476,52.5359121],[13.6068047,52.5360294]]]},""properties"":{}}",2024-07-01T04:32:12.507Z
38,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.6113986,52.524401],[13.6105052,52.5244973],[13.61062,52.5244195],[13.6113716,52.5243078],[13.6112546,52.5240111],[13.61476,52.5235441],[13.6152933,52.5238868],[13.6113986,52.524401]],[[13.6124481,52.5241138],[13.6126154,52.5240961],[13.6129338,52.5240126],[13.613392,52.5239232],[13.6137601,52.5238744],[13.614185,52.5238711],[13.6145764,52.5238049],[13.6149878,52.5237627],[13.6148188,52.5236452],[13.6145946,52.5237426],[13.6141837,52.523812],[13.6135877,52.5238206],[13.6133024,52.523877],[13.6130973,52.5238804],[13.6128164,52.523966],[13.6124481,52.5241138]]]},""properties"":{}}",2024-07-01T04:32:52.814Z
90,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.5817488,52.5349745],[13.5808464,52.5351691],[13.5805186,52.5354042],[13.5802493,52.5355488],[13.580106,52.5356621],[13.5801576,52.5359375],[13.5799924,52.5362489],[13.5798854,52.5363104],[13.5800172,52.5364411],[13.5801203,52.5366258],[13.580192,52.536889],[13.5795445,52.5369154],[13.5796762,52.536627],[13.5795788,52.5365404],[13.5792837,52.5363975],[13.5790115,52.5361762],[13.5790695,52.5360852],[13.5792807,52.5361558],[13.5794517,52.5359601],[13.5793319,52.5358625],[13.5792485,52.5356067],[13.5796291,52.5354399],[13.580009,52.5353756],[13.5801071,52.5353027],[13.580386,52.5349874],[13.5804715,52.534835],[13.5802671,52.5348236],[13.5800082,52.5348467],[13.5796333,52.5348509],[13.5792289,52.5348262],[13.5787965,52.5346998],[13.5786463,52.5347211],[13.5781661,52.5347185],[13.5781885,52.5345921],[13.5785213,52.534634],[13.5789327,52.5346306],[13.5791714,52.5346938],[13.5795603,52.5347203],[13.5799155,52.5347655],[13.5801879,52.5347425],[13.5805881,52.5346542],[13.5809398,52.5343533],[13.5812357,52.5340575],[13.5812048,52.5339742],[13.5809541,52.533942],[13.5807333,52.5340202],[13.5805935,52.5341328],[13.5803889,52.5341741],[13.5802441,52.5341056],[13.5797799,52.5341486],[13.5790629,52.5342627],[13.578407,52.5343323],[13.5784442,52.5342295],[13.5790798,52.5341165],[13.5796628,52.534035],[13.5797148,52.5339819],[13.5801642,52.5339045],[13.5801518,52.5338444],[13.5805481,52.5337528],[13.5809655,52.5335986],[13.5810786,52.5333877],[13.581358,52.5333803],[13.5814766,52.533725],[13.5818509,52.5339228],[13.5821774,52.5341551],[13.5823895,52.5344404],[13.5822155,52.5345041],[13.5821768,52.5350335],[13.5820775,52.5350909],[13.5818967,52.5351046],[13.5819196,52.5347784],[13.5818359,52.5348032],[13.5817488,52.5349745]]]},""properties"":{}}",2024-07-01T04:33:32.618Z
26,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.3592413,52.5341547],[13.3597165,52.5335904],[13.3600994,52.5337094],[13.3600646,52.5337502],[13.3603178,52.5338294],[13.3605689,52.5335488],[13.3608367,52.5336525],[13.360975,52.5338022],[13.3602984,52.5344848],[13.3592413,52.5341547]],[[13.3606731,52.533875],[13.3608734,52.5337058],[13.3608326,52.5336557],[13.3605737,52.5335559],[13.3603673,52.5337873],[13.3606731,52.533875]]]},""properties"":{}}",2024-07-01T04:33:49.955Z
99,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.5246997,52.5039382],[13.5243648,52.5045553],[13.5246343,52.5047206],[13.5245356,52.5049015],[13.5240486,52.5048021],[13.523277,52.5062487],[13.5222737,52.5060472],[13.523092,52.5045991],[13.5227803,52.504532],[13.5228587,52.504397],[13.5228393,52.5043099],[13.5230967,52.5042787],[13.5236722,52.5032232],[13.5249262,52.5034682],[13.5249117,52.5035539],[13.5246997,52.5039382]]]},""properties"":{}}",2024-07-01T04:34:27.467Z
93,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.2282113,52.5580137],[13.2277064,52.556838],[13.2269556,52.5550541],[13.2270944,52.5552374],[13.2275567,52.5551634],[13.227474,52.5549717],[13.2275486,52.5549598],[13.2288115,52.5579165],[13.2287406,52.5579298],[13.228657,52.5577344],[13.2281932,52.5578078],[13.2282769,52.5580031],[13.2282113,52.5580137]],[[13.2281278,52.5572731],[13.2281728,52.557182],[13.2280746,52.5570286],[13.2279055,52.5569506],[13.2278564,52.5570228],[13.228016,52.557235],[13.2281278,52.5572731]],[[13.2280343,52.5566545],[13.228142,52.556531],[13.2280455,52.5562996],[13.2278722,52.5563387],[13.2279279,52.5565799],[13.2280343,52.5566545]]]},""properties"":{}}",2024-07-01T04:34:48.909Z
57,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.5242826,52.5609145],[13.5249611,52.5604021],[13.5260653,52.5609435],[13.5267025,52.5604653],[13.5269275,52.560576],[13.5270253,52.5605067],[13.5279755,52.5609766],[13.5283989,52.5611747],[13.5285434,52.5612953],[13.5277549,52.5623604],[13.5275849,52.5624524],[13.5254665,52.5614493],[13.5247874,52.5619871],[13.5238588,52.5615501],[13.5236231,52.5614089],[13.5242826,52.5609145]],[[13.5243801,52.5609519],[13.5253269,52.5614022],[13.525829,52.5610102],[13.5248821,52.5605598],[13.5243801,52.5609519]],[[13.5272817,52.5619942],[13.5273385,52.562058],[13.5277434,52.5620192],[13.5276739,52.56188],[13.5272817,52.5619942]],[[13.5268735,52.561563],[13.5274226,52.5613473],[13.5272396,52.5613032],[13.5270789,52.5612075],[13.5270342,52.5611213],[13.5268233,52.5611322],[13.5267887,52.5612903],[13.5267116,52.561388],[13.5268735,52.561563]],[[13.5271495,52.5616356],[13.5271848,52.5617165],[13.5274432,52.5616748],[13.5274078,52.5615939],[13.5271495,52.5616356]]]},""properties"":{}}",2024-07-01T04:35:23.650Z
86,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.5595122,52.5755733],[13.5604312,52.5753655],[13.5608388,52.5753289],[13.5613141,52.5753363],[13.5616535,52.5753731],[13.5619303,52.5752596],[13.5622531,52.5750404],[13.5623807,52.574909],[13.5627635,52.5750011],[13.5624969,52.5754199],[13.5625483,52.5755329],[13.5635804,52.5757959],[13.564081,52.5759161],[13.564307,52.5760169],[13.5650468,52.5757591],[13.5656075,52.5755208],[13.5658897,52.5753692],[13.566154,52.5752003],[13.5664139,52.5749994],[13.5666725,52.5747717],[13.5668189,52.5745399],[13.5671601,52.5746152],[13.5671181,52.5743502],[13.5670099,52.5739516],[13.566913,52.5737326],[13.5667557,52.5736126],[13.5665953,52.5733273],[13.5663312,52.573096],[13.566754,52.5732473],[13.5669206,52.5734556],[13.5680492,52.5748161],[13.568741,52.5756195],[13.5674929,52.5753785],[13.5674102,52.5751995],[13.5671665,52.575318],[13.5670546,52.5752956],[13.5669006,52.5754713],[13.5664905,52.5761678],[13.5652167,52.5773518],[13.5644808,52.5782059],[13.564007,52.5786055],[13.5627164,52.5796422],[13.5623021,52.5800115],[13.5615595,52.5788397],[13.5595122,52.5755733]],[[13.5622918,52.5757549],[13.5622159,52.5758474],[13.5623784,52.5758379],[13.5625273,52.5760634],[13.5624931,52.5762524],[13.5625924,52.5763449],[13.5628637,52.5763114],[13.5630517,52.5763248],[13.5630591,52.5762536],[13.5629437,52.5761903],[13.562903,52.5760309],[13.5627334,52.5758042],[13.5624056,52.5757121],[13.5622918,52.5757549]],[[13.5603173,52.5764824],[13.5604473,52.576402],[13.5605852,52.5763896],[13.5608023,52.5764267],[13.5608594,52.5763084],[13.5610163,52.5762656],[13.5611939,52.576165],[13.5611837,52.5760729],[13.5610684,52.5759759],[13.5607196,52.5758408],[13.5608809,52.5756939],[13.5616488,52.575852],[13.5622159,52.5758474],[13.5622918,52.5757549],[13.5621546,52.5757534],[13.5620822,52.5756544],[13.5618583,52.5755733],[13.5616865,52.5755665],[13.5616322,52.575484],[13.5612568,52.5754497],[13.5606079,52.5755335],[13.5604948,52.5756654],[13.5604993,52.5757891],[13.5604157,52.575965],[13.5604247,52.5761766],[13.5603173,52.5764824]],[[13.5625924,52.5763449],[13.5623866,52.5764049],[13.5622241,52.5765995],[13.5617947,52.5767179],[13.5616193,52.5767097],[13.5615363,52.5766204],[13.5613707,52.5766443],[13.5611121,52.5767675],[13.560886,52.5767744],[13.5607639,52.5767057],[13.5608023,52.5764267],[13.5605852,52.5763896],[13.5604473,52.576402],[13.5603173,52.5764824],[13.5602744,52.5765582],[13.5605842,52.5770505],[13.5607842,52.5769956],[13.5616707,52.5770052],[13.5620641,52.5769558],[13.562548,52.5767964],[13.5628601,52.5765346],[13.5630517,52.5763248],[13.5628637,52.5763114],[13.5625924,52.5763449]],[[13.5669795,52.574984],[13.5670218,52.5748767],[13.5668645,52.5748556],[13.5666544,52.574994],[13.5666417,52.5750437],[13.5668498,52.5750869],[13.5669795,52.574984]],[[13.5608023,52.5764267],[13.5607639,52.5767057],[13.560886,52.5767744],[13.5611121,52.5767675],[13.5613707,52.5766443],[13.5615363,52.5766204],[13.5616193,52.5767097],[13.5617947,52.5767179],[13.5622241,52.5765995],[13.5623866,52.5764049],[13.5625924,52.5763449],[13.5624931,52.5762524],[13.5625273,52.5760634],[13.5623784,52.5758379],[13.5622159,52.5758474],[13.5616488,52.575852],[13.5608809,52.5756939],[13.5607196,52.5758408],[13.5610684,52.5759759],[13.5611837,52.5760729],[13.5611939,52.576165],[13.5610163,52.5762656],[13.5608594,52.5763084],[13.5608023,52.5764267]]]},""properties"":{}}",2024-07-01T04:35:51.698Z
72,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.4480375,52.5648203],[13.4479607,52.5648648],[13.4476803,52.56529],[13.4474817,52.5656737],[13.44624,52.5684194],[13.4458864,52.5684247],[13.4464859,52.567107],[13.4461128,52.5670464],[13.4459314,52.5674465],[13.4448166,52.5677097],[13.4447567,52.5672391],[13.4450815,52.5672798],[13.4452611,52.5672534],[13.4458458,52.566611],[13.446248,52.5667443],[13.4468276,52.5654633],[13.4472045,52.5655086],[13.4473476,52.5652298],[13.4475778,52.5648878],[13.4480375,52.5648203]],[[13.4448977,52.5674418],[13.4449453,52.5675832],[13.445047,52.5676139],[13.4459267,52.567375],[13.4459548,52.5673308],[13.4458937,52.5670939],[13.445795,52.5671855],[13.4449835,52.5674083],[13.4448977,52.5674418]]]},""properties"":{}}",2024-07-01T04:36:29.018Z
60,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.3428678,52.6091768],[13.3430488,52.6092697],[13.3431874,52.6092633],[13.3437395,52.6095463],[13.3440377,52.609604],[13.3441556,52.6095689],[13.3445177,52.6096385],[13.3446382,52.6095493],[13.3454538,52.6094655],[13.3456924,52.6092908],[13.3476789,52.610193],[13.3461637,52.6113578],[13.3451653,52.610882],[13.3448056,52.6111571],[13.3443091,52.6109153],[13.3437453,52.6107303],[13.3439064,52.6106003],[13.3428884,52.6101669],[13.3425582,52.6103997],[13.3419271,52.6100795],[13.3420123,52.6100206],[13.3403821,52.6092132],[13.341279,52.6085524],[13.3417765,52.608784],[13.3419641,52.6086442],[13.3425389,52.6089323],[13.3428678,52.6091768]],[[13.3441912,52.6097368],[13.3439773,52.609758],[13.3436766,52.6100932],[13.3436414,52.610248],[13.3437332,52.6103696],[13.3439126,52.610482],[13.3442171,52.6105625],[13.3452806,52.6107785],[13.3456505,52.6107839],[13.3457697,52.6107029],[13.3462228,52.6099419],[13.3462516,52.6097937],[13.3462117,52.6096764],[13.3460553,52.6095717],[13.3457344,52.6095361],[13.3447118,52.6097137],[13.3441912,52.6097368]]]},""properties"":{}}",2024-07-01T04:36:49.924Z
